Student_id,Aptitude,English,Quantitative,Analytical,Domain,Computer Fundamental,Coding,Score/700,10 th %,12 th %,Placement Status
S_4686,51,53,40,60,45,33,0,282,67,63,0
S_4687,49,33,47,67,45,53,20,314,55,57,0
S_4688,49,67,40,40,45,40,0,281,74,71,0
S_4689,49,27,67,53,60,53,0,309,60,72,0
S_4690,49,67,67,13,55,27,0,278,68,71,0
S_4691,44,53,20,60,65,27,0,269,70,71,0
S_4692,51,27,60,67,35,27,0,267,59,67,0
S_4693,42,27,33,67,40,40,20,269,58,71,0
S_4694,51,33,60,60,50,20,0,274,69,62,0
S_4695,51,47,47,60,40,40,0,285,63,64,0
S_4696,53,33,67,60,45,33,20,311,72,65,0
S_4697,56,33,67,67,30,20,0,273,56,66,0
S_4698,51,53,40,60,40,27,0,271,55,53,0
S_4699,47,53,53,33,25,40,0,251,72,62,0
S_4700,40,53,7,60,50,47,20,277,66,65,0
S_4701,47,53,33,53,25,20,0,231,59,63,0
S_4702,49,47,47,53,45,27,0,268,69,62,0
S_4703,44,60,33,40,20,40,0,237,56,60,0
S_4704,69,80,47,80,60,47,60,443,67,74,1
S_4705,56,47,47,73,55,47,0,325,56,60,0
S_4706,56,67,47,53,20,53,0,296,65,53,0
S_4707,58,73,33,67,30,27,0,288,62,55,0
S_4708,51,53,53,47,50,60,0,314,64,66,0
S_4709,49,60,40,47,45,67,20,328,68,59,1
S_4710,53,40,47,73,15,40,0,268,63,70,0
S_4711,51,60,53,40,50,40,0,294,73,59,0
S_4712,53,87,0,73,20,33,0,266,73,55,0
S_4713,56,47,47,73,35,60,0,318,67,55,0
S_4714,51,60,47,47,45,47,0,297,72,64,0
S_4715,49,73,20,53,30,60,0,285,57,54,0
S_4716,49,60,33,53,30,60,0,285,71,61,0
S_4717,49,47,53,47,20,47,20,283,68,60,0
S_4718,56,53,40,73,25,53,0,300,73,58,0
S_4719,47,67,20,53,40,33,0,260,68,73,1
S_4720,44,53,33,47,35,40,0,252,61,56,0
S_4721,47,60,27,53,35,0,0,222,70,73,1
S_4722,11,33,0,0,25,47,0,116,58,71,0
S_4723,53,53,40,67,50,47,0,310,65,59,0
S_4724,60,40,67,73,50,27,0,317,61,65,0
S_4725,58,73,53,47,55,40,0,326,66,56,0
S_4726,53,47,53,60,50,47,20,330,69,56,0
S_4727,51,60,40,53,30,53,20,307,73,71,1
S_4728,56,53,47,67,35,33,0,291,62,54,0
S_4729,53,53,47,60,25,60,20,318,71,58,0
S_4730,56,53,53,60,40,47,0,309,66,73,0
S_4731,53,60,40,60,30,47,0,290,58,57,0
S_4732,49,40,33,73,30,40,0,265,74,69,0
S_4733,56,60,40,67,40,20,0,283,72,60,0
S_4734,49,53,40,53,35,27,20,277,62,64,0
S_4735,44,60,47,27,55,27,52,312,68,71,0
S_4736,47,53,20,67,25,47,0,259,62,53,0
S_4737,67,80,33,87,35,53,20,375,63,63,0
S_4738,67,67,73,60,40,47,0,354,58,73,0
S_4739,56,47,53,67,60,40,20,343,70,54,0
S_4740,60,53,33,93,25,33,0,297,67,74,0
S_4741,62,60,67,60,35,47,20,351,74,61,0
S_4742,60,67,33,80,50,47,0,337,69,53,0
S_4743,56,60,40,67,20,33,0,276,66,69,1
S_4744,60,40,67,73,40,33,0,313,56,55,0
S_4745,56,60,40,67,35,33,0,291,69,73,1
S_4746,53,73,33,53,40,27,0,279,59,54,0
S_4747,53,67,47,47,45,47,40,346,74,53,0
S_4748,60,53,53,73,40,33,0,312,61,70,0
S_4749,64,73,60,60,20,20,0,297,68,71,0
S_4750,53,67,40,53,25,40,0,278,68,55,0
S_4751,51,40,40,73,40,27,0,271,66,54,0
S_4752,49,40,47,60,40,27,0,263,61,60,0
S_4753,49,67,47,33,30,60,0,286,67,60,0
S_4754,9,13,0,13,35,7,0,77,63,66,0
S_4755,62,73,40,73,50,47,60,405,72,61,1
S_4756,58,47,60,67,30,27,0,289,57,66,0
S_4757,84,87,93,73,65,53,100,555,71,67,1
S_4758,78,67,80,87,45,47,90,494,65,70,1
S_4759,67,60,87,53,65,73,96,501,63,56,0
S_4760,69,60,73,73,75,67,100,517,67,66,1
S_4761,76,73,73,80,50,40,60,452,72,69,1
S_4762,62,67,60,60,60,73,94,476,74,61,1
S_4763,60,67,47,67,50,40,100,431,68,70,1
S_4764,69,67,67,73,50,53,40,419,59,72,0
S_4765,56,47,67,53,75,87,98,483,62,70,0
S_4766,71,60,73,80,45,33,56,418,69,58,0
S_4767,71,60,87,67,55,20,60,420,63,55,0
S_4768,64,60,80,53,50,53,60,420,65,69,0
S_4769,71,60,87,67,55,33,20,393,69,63,0
S_4770,62,87,47,53,35,27,58,369,59,65,0
S_4771,62,80,47,60,55,40,40,384,74,64,0
S_4772,67,60,73,67,60,47,0,374,62,59,0
S_4773,62,93,40,53,30,47,20,345,61,74,0
S_4774,58,67,47,60,75,73,20,400,61,54,0
S_4775,67,73,60,67,15,47,20,349,67,74,0
S_4776,67,80,53,67,30,40,20,357,73,72,0
S_4777,62,67,67,53,50,20,56,375,66,72,0
S_4778,58,53,60,60,50,40,60,381,65,61,1
S_4779,67,53,67,80,45,53,20,385,67,67,0
S_4780,56,53,67,47,50,47,20,340,72,70,0
S_4781,78,80,73,80,55,67,60,493,65,74,1
S_4782,73,73,87,60,30,60,59,442,63,72,0
S_4783,64,80,47,67,50,73,58,439,55,55,0
S_4784,69,80,80,47,45,47,60,428,58,53,0
S_4785,64,73,80,40,70,47,60,434,55,73,0
S_4786,78,80,87,67,35,53,40,440,71,68,0
S_4787,76,80,60,87,45,33,20,401,69,57,0
S_4788,71,93,53,67,55,27,20,386,67,60,0
S_4789,71,87,60,67,35,40,20,380,70,55,0
S_4790,67,73,60,67,35,40,60,402,72,61,1
S_4791,67,60,53,87,35,33,60,395,74,61,1
S_4792,76,67,80,80,55,60,0,418,62,56,0
S_4793,64,73,33,87,80,53,0,390,61,58,0
S_4794,60,60,60,60,35,47,60,382,74,68,1
S_4795,62,60,53,73,50,67,0,365,62,70,0
S_4796,62,73,33,80,40,27,0,315,72,66,0
S_4797,67,67,60,73,30,33,60,390,73,73,1
S_4798,22,47,7,13,30,40,0,159,70,68,0
S_4799,58,80,33,60,35,40,60,366,65,64,1
S_4800,58,67,27,80,20,27,92,371,73,64,0
S_4801,11,7,0,27,20,40,0,105,61,66,0
S_4802,67,67,73,60,35,60,0,362,62,64,0
S_4803,62,73,40,73,40,33,20,341,55,61,0
S_4804,71,67,80,67,45,40,0,370,71,68,0
S_4805,58,53,60,60,45,33,0,309,67,74,0
S_4806,64,47,67,80,40,40,0,338,63,61,0
S_4807,56,53,47,67,50,33,20,326,67,74,0
S_4808,58,60,47,67,30,47,0,309,73,70,1
S_4809,62,53,53,80,45,27,0,320,60,74,0
S_4810,58,53,67,53,45,33,0,309,70,53,0
S_4811,56,73,40,53,50,20,0,292,64,68,0
S_4812,51,73,47,33,45,47,0,296,62,65,0
S_4813,51,67,27,60,25,20,0,250,57,60,0
S_4814,53,73,60,27,30,13,0,256,65,58,0
S_4815,51,67,27,60,25,33,0,263,65,72,0
S_4816,62,60,67,60,50,53,20,372,59,61,0
S_4817,53,40,47,73,50,53,58,374,72,54,0
S_4818,69,87,53,67,40,40,0,356,67,70,0
S_4819,53,53,40,67,30,33,20,296,59,59,0
S_4820,56,53,47,67,35,33,0,291,74,62,0
S_4821,49,47,60,40,30,53,20,299,64,67,0
S_4822,53,60,47,53,45,40,20,318,56,66,0
S_4823,44,33,27,73,40,40,58,315,55,67,0
S_4824,47,53,13,73,30,33,20,269,65,63,0
S_4825,44,40,53,40,40,27,56,300,73,61,0
S_4826,47,67,27,47,45,33,20,286,64,71,0
S_4827,51,47,33,73,35,27,0,266,70,64,0
S_4828,47,33,40,67,30,40,20,277,70,56,0
S_4829,49,60,33,53,45,53,0,293,63,57,0
S_4830,49,47,40,60,25,47,0,268,66,68,0
S_4831,44,53,33,47,35,53,0,265,64,67,0
S_4832,47,60,20,60,40,47,0,274,64,55,0
S_4833,51,40,73,40,25,40,0,269,72,62,0
S_4834,42,33,47,47,15,33,0,217,55,55,0
S_4835,47,40,47,53,40,33,0,260,63,70,0
S_4836,42,67,7,53,30,33,0,232,64,68,0
S_4837,36,40,13,53,10,13,0,165,67,73,0
S_4838,36,33,27,47,50,33,0,226,65,67,0
S_4839,33,40,40,20,25,47,0,205,69,53,0
S_4840,78,80,73,80,55,47,0,413,64,69,0
S_4841,56,73,40,53,65,93,60,440,56,58,0
S_4842,60,87,20,73,50,60,20,370,67,66,0
S_4843,58,67,40,67,50,67,20,369,58,73,0
S_4844,71,87,73,53,35,60,20,399,73,64,0
S_4845,64,73,60,60,25,20,20,322,59,62,0
S_4846,60,45,55,80,33,40,0,313,71,54,0
S_4847,58,45,70,60,40,33,0,306,68,72,0
S_4848,55,60,45,60,40,20,0,280,68,74,0
S_4849,55,60,65,40,23,33,0,276,68,56,0
S_4850,53,40,65,55,43,33,0,289,58,63,0
S_4851,53,70,60,30,33,47,31,324,74,57,0
S_4852,52,50,60,45,40,7,0,254,63,68,0
S_4853,52,70,35,50,47,47,0,301,66,64,1
S_4854,52,70,25,60,47,47,11,312,62,55,0
S_4855,52,55,35,65,37,47,0,291,70,65,1
S_4856,50,40,60,50,27,27,11,265,68,71,0
S_4857,50,55,30,65,40,53,0,293,68,69,0
S_4858,50,50,65,35,33,27,0,260,61,68,0
S_4859,48,30,45,70,33,60,11,297,58,65,0
S_4860,42,50,15,60,43,33,0,243,71,62,0
S_4861,40,50,30,40,47,33,0,240,61,67,0
S_4862,40,45,45,30,33,33,0,226,62,57,0
S_4863,40,55,30,35,27,53,0,240,63,60,0
S_4864,40,35,50,35,43,27,0,230,65,59,0
S_4865,38,25,40,50,40,47,0,240,57,53,0
S_4866,30,20,25,45,33,20,0,173,67,74,0
S_4867,67,45,70,85,60,40,11,378,73,62,0
S_4868,65,65,60,70,43,40,33,376,71,74,1
S_4869,60,45,55,80,27,60,11,338,57,63,0
S_4870,57,45,55,70,43,47,0,317,66,67,0
S_4871,53,70,25,65,37,47,10,307,74,70,1
S_4872,53,45,60,55,27,33,11,284,71,68,0
S_4873,52,45,40,70,40,27,0,274,70,74,0
S_4874,50,55,45,50,33,53,11,297,67,68,1
S_4875,48,35,35,75,47,33,0,273,61,56,0
S_4876,48,50,20,75,23,67,11,294,65,70,1
S_4877,48,55,20,70,30,27,0,250,71,68,1
S_4878,47,40,50,50,43,27,0,257,64,68,0
S_4879,47,35,30,75,60,27,0,274,69,68,0
S_4880,47,25,55,60,43,20,0,250,57,53,0
S_4881,47,30,50,60,53,33,0,273,63,71,0
S_4882,47,60,20,60,27,33,0,247,68,63,0
S_4883,47,60,30,50,53,47,0,287,62,67,0
S_4884,47,40,45,55,53,33,11,284,63,56,0
S_4885,45,45,45,45,33,40,0,253,60,62,0
S_4886,57,55,50,65,30,27,0,284,62,74,0
S_4887,55,65,30,70,20,33,0,273,61,62,0
S_4888,55,75,30,60,33,47,0,300,66,54,0
S_4889,55,70,25,70,30,73,31,354,71,72,0
S_4890,55,55,60,50,53,60,33,366,71,73,1
S_4891,53,55,30,75,47,60,0,320,72,60,1
S_4892,52,45,40,70,40,60,9,316,67,62,0
S_4893,52,45,40,70,33,40,0,280,56,56,0
S_4894,52,40,65,50,53,60,0,320,73,74,0
S_4895,50,65,30,55,27,67,11,305,67,69,1
S_4896,48,70,45,30,43,20,11,267,59,69,0
S_4897,47,55,50,35,53,33,0,273,71,73,0
S_4898,45,35,35,65,20,33,0,233,55,62,0
S_4899,45,35,45,55,50,60,0,290,57,57,0
S_4900,45,50,30,55,43,47,0,270,61,53,0
S_4901,23,30,20,20,30,13,0,136,61,68,0
S_4902,15,15,30,0,20,33,0,113,57,67,0
S_4903,62,55,60,70,47,40,11,345,73,60,1
S_4904,57,70,40,60,70,20,11,328,66,62,0
S_4905,55,60,35,70,37,40,0,297,74,64,1
S_4906,53,45,45,70,23,40,33,309,56,68,0
S_4907,53,75,15,70,53,60,0,326,71,63,0
S_4908,53,70,20,70,37,33,0,283,61,69,0
S_4909,53,35,75,50,67,60,73,413,73,61,0
S_4910,52,45,40,70,37,27,11,282,57,65,0
S_4911,47,65,45,30,33,20,8,248,67,61,0
S_4912,25,25,30,20,27,27,0,154,68,56,0
S_4913,68,80,60,65,37,27,0,337,59,57,0
S_4914,55,40,50,75,57,47,11,335,69,60,0
S_4915,55,60,30,75,30,53,0,303,57,58,0
S_4916,52,85,25,45,47,20,0,274,74,69,0
S_4917,52,45,55,55,30,40,11,288,56,70,0
S_4918,50,50,35,65,13,27,0,240,67,64,0
S_4919,50,60,45,45,23,40,10,273,72,58,1
S_4920,50,65,25,60,33,20,0,253,72,62,0
S_4921,48,45,15,85,27,13,0,233,59,71,0
S_4922,47,60,30,50,33,27,0,247,58,58,0
S_4923,43,55,15,60,40,47,0,260,55,70,0
S_4924,43,75,15,40,23,33,0,229,67,69,0
S_4925,43,40,35,55,17,33,0,223,62,72,0
S_4926,42,35,50,40,43,40,0,250,55,61,0
S_4927,63,45,60,85,30,47,11,341,65,56,0
S_4928,62,55,70,60,37,60,0,344,72,68,1
S_4929,62,45,55,85,50,53,78,428,68,69,0
S_4930,58,80,10,85,47,60,0,340,73,64,0
S_4931,58,85,20,70,37,40,0,310,74,70,0
S_4932,53,80,35,45,33,20,0,266,60,71,0
S_4933,52,45,45,65,37,13,0,257,64,57,0
S_4934,52,35,50,70,23,33,0,263,69,66,0
S_4935,52,45,45,65,23,67,11,308,71,63,0
S_4936,50,60,20,70,17,33,0,250,72,65,1
S_4937,50,40,45,65,43,13,11,267,72,56,0
S_4938,48,40,40,65,37,33,11,274,69,63,0
S_4939,48,75,30,40,43,47,0,283,68,61,0
S_4940,47,5,70,65,43,27,0,257,59,71,0
S_4941,45,50,30,55,70,53,0,303,69,63,1
S_4942,43,60,30,40,40,53,0,266,59,68,0
S_4943,43,75,5,50,47,67,32,319,71,53,0
S_4944,43,35,45,50,30,20,0,223,56,57,0
S_4945,43,55,35,40,27,47,0,247,73,64,0
S_4946,43,65,25,40,37,20,0,230,55,53,0
S_4947,43,25,45,60,23,27,0,223,72,53,0
S_4948,42,50,25,50,30,60,11,268,74,61,1
S_4949,42,40,20,65,37,27,11,242,70,68,0
S_4950,42,30,30,65,47,40,0,254,70,59,0
S_4951,42,50,40,35,27,27,0,221,71,74,0
S_4952,40,40,20,60,43,47,11,261,61,55,0
S_4953,38,45,40,30,40,27,0,220,70,66,0
S_4954,38,35,10,70,33,47,0,233,68,56,0
S_4955,38,55,10,50,43,47,72,315,70,59,0
S_4956,37,50,15,45,27,27,0,201,67,65,1
S_4957,60,40,50,90,33,20,0,293,62,66,0
S_4958,58,45,70,60,47,40,0,320,66,60,0
S_4959,55,45,50,70,40,60,0,320,70,58,0
S_4960,53,45,60,55,30,53,0,296,72,56,0
S_4961,50,35,60,55,43,20,0,263,69,70,0
S_4962,50,45,50,55,40,27,0,267,57,71,0
S_4963,47,45,45,50,27,33,0,247,59,67,0
S_4964,47,50,40,50,17,27,0,231,69,71,0
S_4965,45,65,10,60,23,33,0,236,62,74,0
S_4966,45,40,45,50,30,33,0,243,58,64,0
S_4967,43,30,40,60,27,27,0,227,69,59,0
S_4968,43,30,45,55,40,47,0,260,72,62,0
S_4969,42,35,45,45,30,40,0,237,60,57,0
S_4970,40,30,55,35,37,60,11,268,64,70,0
S_4971,40,25,35,60,33,13,0,206,64,58,0
S_4972,22,10,45,10,30,40,0,157,72,57,0
S_4973,12,20,0,15,20,13,0,80,74,66,0
S_4974,60,80,20,80,20,40,0,300,66,70,0
S_4975,57,55,45,70,23,47,0,297,73,74,1
S_4976,57,45,55,70,37,47,0,311,72,59,0
S_4977,57,45,55,70,23,27,0,277,69,59,0
S_4978,55,45,65,55,27,20,0,267,61,73,0
S_4979,53,45,30,85,23,33,0,269,60,72,0
S_4980,53,55,50,55,53,40,20,326,70,64,1
S_4981,53,75,75,10,40,40,0,293,67,69,0
S_4982,53,50,45,65,27,27,0,267,66,53,0
S_4983,52,65,60,30,27,27,0,261,68,70,0
S_4984,52,45,45,65,30,33,0,270,73,73,0
S_4985,52,70,40,45,33,40,11,291,67,73,1
S_4986,52,65,35,55,27,27,11,272,73,53,0
S_4987,50,40,35,75,40,40,0,280,60,73,0
S_4988,48,45,40,60,20,47,11,271,69,71,0
S_4989,48,50,30,65,20,53,0,266,71,74,1
S_4990,48,50,35,60,33,47,0,273,68,58,1
S_4991,48,65,25,55,30,13,0,236,74,64,1
S_4992,47,50,40,50,37,27,0,251,63,73,0
S_4993,47,45,40,55,43,40,0,270,57,67,0
S_4994,47,55,20,65,27,47,0,261,70,63,1
S_4995,45,65,60,10,37,27,11,255,71,67,0
S_4996,45,50,45,40,23,20,0,223,63,67,0
S_4997,45,45,25,65,50,40,0,270,65,64,0
S_4998,45,40,25,70,27,27,0,234,69,55,0
S_4999,43,50,20,60,40,33,11,257,72,61,1
S_5000,43,45,25,60,50,33,11,267,59,57,0
S_5001,43,30,40,60,20,27,0,220,61,71,0
S_5002,43,50,35,45,23,20,0,216,62,64,0
S_5003,43,35,30,65,33,33,0,239,73,55,0
S_5004,43,55,10,65,43,40,0,256,71,60,0
S_5005,42,50,30,45,27,27,0,221,67,62,1
S_5006,42,45,35,45,40,13,0,220,63,74,0
S_5007,42,45,40,40,23,27,0,217,71,61,0
S_5008,42,45,40,40,33,40,0,240,55,62,0
S_5009,42,30,30,65,37,33,0,237,63,65,0
S_5010,42,60,25,40,40,47,0,254,66,58,0
S_5011,42,40,30,55,30,40,0,237,70,61,0
S_5012,40,25,35,60,37,20,0,217,60,54,0
S_5013,40,55,25,40,27,53,0,240,56,60,0
S_5014,40,35,35,50,33,40,0,233,56,60,0
S_5015,40,25,35,60,30,47,0,237,74,57,0
S_5016,40,40,40,40,37,33,0,230,60,56,0
S_5017,38,30,40,45,10,40,0,203,68,56,0
S_5018,38,35,30,50,37,13,0,203,74,55,0
S_5019,63,80,50,60,33,33,0,319,68,58,1
S_5020,60,65,55,60,53,20,0,313,64,57,0
S_5021,53,45,55,60,47,13,0,273,62,68,0
S_5022,53,55,60,45,23,27,0,263,55,54,0
S_5023,52,60,45,50,17,27,0,251,60,66,0
S_5024,50,50,25,75,27,40,0,267,60,61,0
S_5025,48,65,45,35,37,13,0,243,64,55,0
S_5026,48,50,60,35,30,40,0,263,72,70,0
S_5027,48,70,25,50,37,20,0,250,60,74,0
S_5028,47,70,25,45,40,13,0,240,67,73,0
S_5029,62,70,30,85,33,47,0,327,63,54,0
S_5030,58,55,75,45,30,47,0,310,74,67,1
S_5031,55,65,40,60,37,33,0,290,65,69,1
S_5032,55,65,55,45,37,20,0,277,55,71,0
S_5033,53,65,25,70,40,20,0,273,63,73,0
S_5034,53,55,60,45,40,20,0,273,65,62,0
S_5035,53,40,65,55,40,47,0,300,64,53,0
S_5036,52,50,40,65,47,67,0,321,67,66,1
S_5037,52,55,35,65,47,27,0,281,73,53,0
S_5038,52,60,45,50,47,27,11,292,64,68,0
S_5039,50,45,40,65,50,20,0,270,62,67,0
S_5040,50,60,40,50,30,33,0,263,69,74,1
S_5041,67,80,55,65,53,53,11,384,70,64,1
S_5042,67,75,85,40,47,60,0,374,55,73,0
S_5043,60,30,70,80,47,47,0,334,57,69,0
S_5044,58,60,80,35,47,7,0,287,71,53,0
S_5045,55,70,25,70,47,33,11,311,68,74,0
S_5046,55,70,45,50,33,20,0,273,64,73,0
S_5047,53,45,65,50,47,27,10,297,59,54,0
S_5048,53,65,65,30,33,20,0,266,58,74,0
S_5049,53,60,45,55,40,13,11,277,65,57,0
S_5050,53,65,30,65,27,60,0,300,67,71,0
S_5051,52,45,65,45,47,13,0,267,62,65,0
S_5052,50,60,15,75,37,13,0,250,71,57,0
S_5053,50,45,60,45,27,27,0,254,56,71,0
S_5054,50,30,40,80,47,40,11,298,70,58,0
S_5055,48,65,40,40,43,67,0,303,68,74,0
S_5056,48,40,45,60,20,47,0,260,65,62,0
S_5057,48,65,30,50,40,33,0,266,69,56,0
S_5058,68,70,65,70,30,20,0,323,62,55,0
S_5059,67,60,65,75,43,40,0,350,66,68,1
S_5060,63,40,75,75,43,33,11,340,65,67,0
S_5061,63,70,45,75,37,33,0,323,73,70,1
S_5062,62,45,65,75,40,40,0,327,70,61,0
S_5063,57,75,45,50,43,40,0,310,74,74,1
S_5064,55,45,45,75,53,20,0,293,61,71,0
S_5065,50,90,10,50,63,13,0,276,60,65,0
S_5066,50,55,40,55,40,27,0,267,55,55,0
S_5067,48,55,40,50,33,47,0,273,65,70,1
S_5068,47,40,40,60,30,33,0,250,71,55,0
S_5069,47,40,50,50,30,53,0,270,60,57,0
S_5070,47,45,40,55,50,47,0,284,64,53,0
S_5071,60,73,47,60,45,40,36,361,73,67,0
S_5072,56,60,40,67,45,47,56,371,71,60,1
S_5073,58,73,40,60,40,53,20,344,67,65,1
S_5074,62,53,87,47,60,47,0,356,67,53,0
S_5075,64,47,80,67,35,53,0,346,62,57,0
S_5076,67,67,73,60,50,53,20,390,74,71,0
S_5077,67,60,60,80,55,33,0,355,61,58,0
S_5078,62,67,53,67,45,47,20,361,70,55,0
S_5079,53,73,20,67,35,53,20,321,65,72,1
S_5080,58,60,73,40,60,47,20,358,64,59,0
S_5081,62,73,33,80,40,40,0,328,62,60,0
S_5082,58,47,67,60,55,60,20,367,74,56,0
S_5083,56,67,33,67,50,40,20,333,69,54,0
S_5084,62,73,73,40,55,40,0,343,71,60,0
S_5085,51,40,53,60,45,67,90,406,73,72,0
S_5086,56,87,27,53,45,40,20,328,69,62,1
S_5087,62,67,53,67,60,60,0,369,74,65,0
S_5088,58,73,40,60,50,47,20,348,68,58,0
S_5089,62,67,53,67,50,13,0,312,74,72,0
S_5090,53,73,60,27,45,87,20,365,68,65,0
S_5091,58,53,53,67,35,20,0,286,73,67,0
S_5092,53,53,47,60,35,73,20,341,62,61,0
S_5093,53,67,53,40,55,47,56,371,69,66,0
S_5094,64,67,60,67,15,27,20,320,58,70,0
S_5095,64,73,47,73,35,20,0,312,64,65,0
S_5096,58,67,40,67,50,40,20,342,68,72,0
S_5097,60,47,73,60,25,40,0,305,71,53,0
S_5098,60,47,47,87,35,27,0,303,62,69,0
S_5099,62,60,60,67,55,13,0,317,61,64,0
S_5100,56,60,33,73,25,33,20,300,74,61,1
S_5101,56,53,60,53,35,53,20,330,58,68,0
S_5102,60,73,40,67,40,33,0,313,59,58,0
S_5103,58,73,40,60,45,33,0,309,72,65,1
S_5104,53,60,60,40,40,53,0,306,74,74,0
S_5105,62,53,73,60,45,27,0,320,67,66,0
S_5106,51,60,33,60,50,53,0,307,65,60,1
S_5107,51,60,27,67,25,33,0,263,66,65,1
S_5108,51,67,60,27,35,47,20,307,67,65,0
S_5109,49,47,60,40,50,13,20,279,72,65,0
S_5110,51,67,20,67,40,67,20,332,74,67,0
S_5111,51,67,40,47,55,33,20,313,61,60,0
S_5112,71,67,80,67,50,47,20,402,62,67,0
S_5113,58,93,27,53,40,40,0,311,55,61,0
S_5114,53,53,20,87,40,27,94,374,61,59,0
S_5115,58,53,40,80,30,40,0,301,69,63,0
S_5116,53,60,27,73,50,40,0,303,70,59,0
S_5117,64,73,40,80,55,40,0,352,74,53,0
S_5118,67,80,53,67,35,53,0,355,57,54,0
S_5119,62,73,40,73,60,20,0,328,71,56,0
S_5120,20,20,27,13,20,33,0,133,62,67,0
S_5121,60,73,47,60,25,33,96,394,68,74,1
S_5122,64,67,53,73,35,47,0,339,61,71,0
S_5123,56,67,47,53,50,47,60,380,67,69,1
S_5124,64,80,40,73,45,33,0,335,60,71,0
S_5125,60,67,53,60,30,27,20,317,60,60,0
S_5126,62,67,53,67,35,33,20,337,68,62,0
S_5127,53,73,40,47,30,40,56,339,74,65,1
S_5128,56,60,47,60,45,47,0,315,59,66,0
S_5129,58,53,53,67,35,40,0,306,66,70,0
S_5130,51,67,47,40,35,33,0,273,71,56,0
S_5131,51,47,47,60,40,53,20,318,55,68,0
S_5132,51,67,40,47,40,20,0,265,70,73,1
S_5133,49,67,27,53,50,53,20,319,55,64,0
S_5134,49,60,47,40,30,27,0,253,69,66,0
S_5135,53,60,33,67,15,27,0,255,65,64,1
S_5136,49,53,40,53,25,40,36,296,59,73,0
S_5137,49,60,33,53,45,40,0,280,70,68,0
S_5138,49,67,33,47,45,13,0,254,70,68,0
S_5139,47,53,40,47,50,47,0,284,65,53,0
S_5140,47,73,40,27,45,0,0,232,70,54,0
S_5141,49,40,53,53,45,47,0,287,56,72,0
S_5142,47,60,40,40,35,40,20,282,71,57,0
S_5143,11,27,0,7,35,67,0,147,71,62,0
S_5144,51,80,20,53,50,53,0,307,72,59,0
S_5145,53,40,67,53,35,47,0,295,58,56,0
S_5146,51,27,67,60,45,33,0,283,59,58,0
S_5147,51,27,40,87,55,53,0,313,72,67,0
S_5148,53,40,53,67,35,33,20,301,61,58,0
S_5149,51,53,40,60,45,33,0,282,71,69,0
S_5150,53,47,47,67,50,27,0,291,74,60,0
S_5151,51,40,53,60,35,33,0,272,55,63,0
S_5152,51,47,47,60,40,40,0,285,69,71,0
S_5153,53,33,67,60,45,33,20,311,63,73,0
S_5154,47,80,33,27,35,33,0,255,59,57,0
S_5155,40,53,7,60,50,47,20,277,68,63,0
S_5156,73,80,67,73,20,33,0,346,73,58,0
S_5157,69,80,47,80,60,47,60,443,71,60,1
S_5158,69,67,67,73,35,53,20,384,71,57,0
S_5159,49,53,33,60,40,47,0,282,73,54,0
S_5160,56,67,47,53,20,53,0,296,71,54,0
S_5161,60,73,40,67,20,20,0,280,67,67,0
S_5162,58,73,60,40,15,20,20,286,71,67,0
S_5163,58,73,33,67,30,27,0,288,74,66,0
S_5164,53,40,47,73,15,40,0,268,61,68,0
S_5165,51,60,53,40,50,40,0,294,63,71,0
S_5166,53,67,27,67,35,47,0,296,56,57,0
S_5167,49,60,33,53,30,60,0,285,70,69,0
S_5168,53,60,27,73,20,53,0,286,60,72,0
S_5169,56,80,40,47,25,20,0,268,68,61,0
S_5170,51,47,27,80,40,27,0,272,64,59,0
S_5171,49,47,40,60,40,40,0,276,66,74,0
S_5172,49,53,33,60,40,33,0,268,60,60,0
S_5173,49,60,27,60,20,27,0,243,66,66,0
S_5174,47,33,33,73,25,20,0,231,55,59,0
S_5175,62,73,67,47,40,40,0,329,65,62,1
S_5176,60,47,67,67,55,53,0,349,57,61,0
S_5177,53,53,40,67,50,47,0,310,62,68,0
S_5178,60,40,67,73,50,27,0,317,67,62,0
S_5179,58,73,53,47,55,40,0,326,74,64,0
S_5180,56,53,47,67,35,33,0,291,74,53,0
S_5181,51,47,60,47,25,47,20,297,71,66,0
S_5182,53,67,27,67,25,33,0,272,72,62,1
S_5183,56,53,53,60,40,47,0,309,63,53,0
S_5184,49,47,47,53,50,33,0,279,59,55,0
S_5185,53,40,60,60,40,67,0,320,59,56,0
S_5186,51,67,47,40,45,20,0,270,63,65,0
S_5187,53,60,67,33,50,40,36,339,72,63,0
S_5188,51,47,60,47,45,27,20,297,68,54,0
S_5189,53,60,40,60,30,47,0,290,60,58,0
S_5190,49,53,40,53,35,27,20,277,60,74,0
S_5191,44,60,47,27,55,27,52,312,58,67,0
S_5192,49,60,60,27,45,40,0,281,60,73,0
S_5193,44,40,40,53,50,33,36,296,72,69,0
S_5194,47,53,27,60,35,27,0,249,63,68,0
S_5195,44,47,33,53,50,60,0,287,61,67,0
S_5196,44,47,47,40,15,53,0,246,69,53,0
S_5197,53,60,40,60,35,33,0,281,72,61,1
S_5198,62,67,47,73,40,40,0,329,72,66,0
S_5199,60,67,33,80,50,47,0,337,71,68,0
S_5200,56,60,33,73,40,40,0,302,74,70,1
S_5201,60,40,67,73,40,33,0,313,58,68,0
